,text,label_s,label_f,label_h
3297,hme to phle hi pta tha salman aapke bare me sb jhut kha h pr kuch akl k andhon ko kon smjhaye  i love u always salman i recpact u allways ,0,1,0
3298,koi bhi uss fake pi pr yakeen kaise kr sakta h itna hi doubt tha toh trailr launch wala video dkh le na chahiye tha sb clear ho jata,0,0,0
3299,bhai plz dont drink alkhol plz plz plz plz,0,1,0
3300,ese he baiya bajrangi ,1,1,0
3301,bhai ki jai ho,1,1,0
3302,yakeen krne se phle ek baar video dekh lena chahiye tha,1,1,0
3303,i jush hope k wo insaan jald se jald pkra jaye jisne yeh fake pic bnaya ,0,1,0
3304,bhai aapki film super hit hogi hamari duaa aapke sath hai aur aapke sirpe mere bajrang balika hath hai allah se duaa kartahu ki aapki film super ho,0,1,0
3305,mayne kick ki baat ik bi film nahi daka serif aap ki film ka intazar ha,1,1,0
3306,v nice commet salu bhai,0,1,0
3307,aap ne aisa kaha ho ya na kaha ho i dont care but me aap ka har ek movie dekhta hu dekhu ga aur hamesha dekh ta hi rahu ga love u bhai jaaannn,1,1,0
3308,gud niht dost alah afiz salman khan mery gan tum,1,1,0
3309,keep calm salman bhaiiwe r alwyzz wid uhsalmania rockdhaters shockdlove uhhh bhai ,0,1,0
3310,we trust are bhaijan baki bhot jan may fal gaya hai bhai dua kara gaya in shah allah hoja sab tik bhai,1,1,0
3311,salman apko mujh pa trust ni ha ya ap khuc smjhty he ni mujhe,1,0,0
3312,bhaijaan hume aap par pura barosa heaap aisi baat kavi kaar hi nhi sktelov u bhaijaan,0,0,0
3313,u r absolutely right bhai aap aisa kbhi bayan hi nai desakte muslim k khilaaf yeh sab apko badnam karne ki aur apki image ko kharab karne planning hope inshallaha police jald se jald inn dhokebaaz logon ko giraftaar karle,0,0,0
3314,bhaya ye bhajrangi bhai jan ko flop krnay k leye ye kaam kya ja raha hy,0,0,0
3315,bhai me samjha samjha ke thak gya tha logo ko,1,0,0
3316,i love uuuuuii salman khaaan         ,0,1,0
3317,i blv u kp shining ma luv tz luvs u   ,0,0,0
3318,i know bhai muslim kabhi kisi ke religion ke baare me galat nahi bolta,1,1,0
3319,vai always we love u  or hm sabko paataha aap aisa kuch nahi karenge jo kisiko dukh pouche always vaijaan r or jo kartaha kisiko na kisiko vala hotaha,1,1,0
3320,salman bhai bharosa hai aap par,1,1,0
3321,kitny farigh log ho yar kyn requests bhej ry ho,1,1,0
3322,dont worry bhai kehne wale kehte rahein just ignore #being_human_bajrangi_bhaijaan__days_to_go,1,0,0
3323,ek the tiger bhi super hit hua yarr sallu bhai lekin there naam ka kia look ta app ka sallu bhai ekdam radhe,1,0,0
3324,salman bhai tension mat lohum is ovaisi ki baaton me nhi aane walemovie super duper hit he,0,1,0
3325,choro sirye country kbhi feelings ke respect krna ni seekh sakta,0,0,0
3326,#salman khan is rocking star,0,1,0
3327,kuch log zindagi bar nhi samjte or na dusro ko samjhne dete h kud toh bekar hote h dusro ko bhi apni tarh bana dete isliye vo kabhi nhi samjege,0,0,0
3328,hmare bina tera koi wajood nhi #salman sale pathano k nam p kalank h tu,0,1,0
3329,salman bhai esi post ka intezaar tha thank u bhai shukriya maherbani,0,1,0
3330,jai ho kay tym nahi kaha tha appna,1,1,0
3331,salman bhai mujhe to pata hai ke ye sub news jo bhi hai wo ghalat hai app ki film dekhne ke baad sub ko maloom hota ke koun kya hai aur koun kya hai,1,1,0
3332,we dnt blv sch nonsense keep da gud wrk,1,1,0
3333,aapne ye sbko btayaki hm insan haitb hindu ur musalmannd india ur pakistan bt pta nhi kyu log smjhte nhibt koi nhi one day they wil realize,1,1,0
3334,tension nehi leneka vai kuch bhi ho jaye kuch bhi loog kahe hum hamesha aapke saath hay ek aan ek shaan ek hamara bhaai jaan just waiting for bajrangi bhaaijaan  love and respect from bangladesh,0,0,0
3335,pehle mai musalman hun bad mai bhai ka frnz hunn frenz hai bhajrangi movie flop hogi dekh lena,0,1,0
3336,yr tum sab ko bahut takleef he bhai ki sadi se heiiiiinn,0,1,0
3337,sojaa yrr boor mtkr alia khan,1,1,0
3338,mere yeha ek ladka bhi nhi jayega movie dekhne,0,1,0
3339,abhi se salman bhai tension mai hahahahahahaha,0,0,0
3340,salman kya hai aam insan hai hamari tarha jo help manga hai allah se mango,1,1,0
3341,kuch karna se pehla soch kar karna,1,0,0
3342,salman bhai kiyu aap sab se banga le rahe ho aap aap ke kam me jan do pilz,1,1,0
3343,hey koi meri sister ko pareshan mat karo,0,1,0
3344,ap jesi jaha miljati he fir durghatna ghatjati he,0,0,0
3345,ok alia bora mtmano sujao khoda hafiz by mafi mangne ki adat nhi samajjao byyyyyy,1,1,0
3346,aur raha bt salman khan ka to salman khan ko apna name chenge kar dena chahiye salman nhi rakh k unko salman kumar rakhnaa chahiye isliye k o muslma k name per dhabaaa haiiiiiiiiiiii,0,0,0
3347,koi rahe ya na rahe mai apke sath hu salman bhai,1,0,0
3348,salman khan tere pean dee phudhe mara kece randi k beachy,0,0,0
3349,love youui bhaiiiii,0,1,0
3350,bhai se bda koi superstar nhi h duniya me,0,1,0
3351,sala hrami muslmano ka dushman badnam kiya hai muslman ko kalank hai kabrustan mai tera paisa kaam nahi aayega balki #aamaal aor sabse pahle #imaan #pakka hai ya nahi,0,1,0
3352,sahi h fir agar aisi baat h to jo log afwah uda rahe unhen ye sab nhi krna chahyeislam jhut nhi sikhata h,0,0,0
3353,yes i knw u r a generus n pstv prsn i belev tht cz i felt n obsrvd tht ,0,1,0
3354,bb dekhenge pakka,1,0,0
3355,salman bhaijaan ye sab un logoo ki chal hai jo ye chahtai hai ki app ki image ko nukshan ho,1,1,0
3356,yes puri duniya aapke khilaf ku na ho jaye mujhe aapke upar pura bhrosa h or marte dum tak rahega salman bhaijaan love you,0,1,0
3357,salman sir aap bohut piyaare ho mashallah,0,1,0
3358,dusroo ki ni khud ki sunokoi na hatthii chalti h to kutte bahukktee h,0,1,0
3359,kya tum ko pata hai ke tumhara kya religion hai neither muslim nor hindu,1,1,0
3360,chup karo paglo rulaoge kya  senti batee karre sab  lolz,0,1,0
3361,salman khan to ghode bech ke sogaye hoge aur yahan machi market banare sab  sojao salman ke deewano,1,0,0
3362,theater me ja k salman ka movie kabhi nahi dekhunga internet pe  din k baad aayega download kar k dekhung free me,0,0,0
3363,sir aapse milne or baat krne ki bahut ekchh thi,0,1,0
3364,insan ki koi cast nahi hoti ji aj dont wory,0,1,0
3365,harami ki aulaad hai salman,0,1,0
3366,aise nahi bolte sar ko,0,1,0
3367,jai ho jai ho jai ho bhajrangi bhaijaan,1,0,0
3368,to hum kya karay,1,1,0
3369,hai salman i from idonesiamaley  god,1,1,0
3370,jitne v salman ko gaali de rhe hai sb owaisi ke dogle hai sala sb galat msg failata hai owaisi supporters,0,0,0
3371,bhaijaan aapne sahi baat kahi hai hum sab ak hain hume faltu rumer se bachana hog a,1,1,0
3372,khano mn khan salman khan jan,1,0,0
3373,mashallah k comments and likes r   great  crores hai bhai ki film kai,1,1,0
3374,waitingg for bhaijaan,1,0,0
3375,bhai aap tension mtlo humlog aap pr bht trust krte hai yeh films sab ki  crs kmayegi ,0,1,0
3376,bhaijaan yeh msg   apke muslim brothers ho ghuma rahe hai apko badnam karne ke liye,0,1,0
3377,sir inshaalllah may ap sy ek bar milon gasir ap sy galay mil jao gan,1,1,0
3378,sir kasam sy may apkay movies ka muntazir honsir apki torri si role bi mjy achi lagti hysir mjy bhulaao pllzzz sir,0,1,0
3379,salman apki sch bht achi hy allah pak sb thek kren gy ap preshan mt hn stay blessed,0,0,0
3380,bina muslim ki hit karke dikhyenge hm,1,1,0
3381, ko eid h or wo apni eidi lene zaroor ayega,1,1,0
3382,ab eid celebrate krta ha kiya ramzan ka roza b rkhta hakyn k eid ka maza tb hi ata ha jb ramzan k roza rkho,1,1,0
3383,yaar sallu bhai accche bande h to sala sab inke naam ko kharab karne me lage pade h,0,0,0
3384,hlo sir kya aap kbhi mujhse baat krege kuchh hai jo aapse share krna chahti hu,1,1,0
3385,salman bhai no tansion hm tumhare sath h koi frk nhi pdta hme koi bhe kuch bole aapke killaf,1,1,0
3386,ok koi gal nai ji salman bhai,1,0,0
3387,sallo mai ap se janna chahti ho kya ap n ye bola h hindu bhai mere liy q bola ap ko muslim bhi to dil s chahte h,0,1,1
3388,mai wo pars buy kar k use mai paise rakh k use gift reaping karwaa k eid waale din namaz k baad jab ammi se gale milkar eid mubarak karungi tab mai ye gift unhe dedungi,1,1,0
3389,i know mai janta tha ke sallu is tarha ke bekar bat kbhi nhi bol sakta,1,0,0
3390,bhai ajkirat appkesat,1,0,0
3391,allaha aapk sath hai bhai,0,0,0
3392,bhai jaisa ap bolo waisa hoga,1,1,0
3393,i knw sallu i dnt belive fake news u dnt wry ,0,1,0
3394,hey salman bhai kab milo ge,1,0,0
3395,eid  hum sath sath bajrangi bhaijaan,0,1,0
3396,love u love u love u sallu,0,1,0
3397,eid ki part meri traf sye bhaijaan,1,0,0
3398,aap galat na the  na ho  na hi hoge bhai aap ki sadi ka intijar pure world ko hai kab super duper news de rahe ho aap,1,1,0
3399,bhaijaan love yoy,0,1,0
3400,hi salman sir please apse marnese pehale ek echha he ki main pako samnese ekbar dekhu filmo me dakhahe lekin ajatak main apko reall me nahi dekha but apko aur apke family ko ramzan eid ki mubarakbad,1,1,0
3401,bhaiya plz ek bar mujhse bat kar lijiye main bachpan apki fan hu aur apko apna bada bhai manti ht,1,0,0
3402,kya karke jaoge aap,1,1,0
3403,luv u salman  aap bht bht great hohr din koi na koi kisi k bare me bolta rehtaese logo pr koi vishwas ni krtaunke bolne se hi hme sikhna cahiye pdai kitni jruri h n soch smjhkr bolna b,0,0,0
3404,english ki maa behen ho gayi bhai v,0,1,0
3405,very good bhai mujy thori bohat samj lg rhi hai,1,1,0
3406,sallu bhai rockz,0,0,0
3407,salman sir hme pta h w,1,1,0
3408,wee belive u salman,0,1,0
3409,bhai hum aap par poora trust karte hai aur humme pta hai kabhi galat nahi karoge,0,1,0
3410,sk bhai aap shaddi kab karoge muje aap ke son ko dekhna hy,1,0,0
3411,salmam sir hmesha apko to hi follow krtee h hmm apko dekh kr hi sikha h ki dusro ki help krna kya hota h dil ko khusi milti hh ab jana hmneeee,0,0,0
3412,hum to apko apni jaan maante hai,0,1,0
3413,kya ho gyaa ,1,1,0
3414,salman bhai dont worry aane do salo ko aisa khinch ke denge ki bhool jaayenge ki saans kaha se le aur pa#e kaha se,0,1,0
3415,bhaidont worry,1,1,0
3416,love uuuu sallluuuu,0,1,0
3417,jise bhi apne profile pic par + like lena hai add kar ke massege karo only indians,1,0,0
3418,nyc sallu bhai,0,0,0
3419,apake upar bharosa hai bhai aap koi galat kam nahi kar sakte  ,0,1,0
3420,bajrangi bhaijaan  crore,0,1,0
3421,im wid u,0,1,0
3422,aabhe salman bhai ko suna mat lagaao vo kisi ki sunne vala nahi voto jo manme aaye vo karega bhai,0,0,0
3423,md noman teri behan hai wahan pe,1,1,0
3424,salman je plz kbhi to rply kiya kro tbhi pta chal e ga ki aap bhi apne fens se pyar krte ho,1,1,0
3425,salman bhai jaan friend request plz,1,0,0
3426,kha h aap pls kbhi aek msv kr dijiye plss i realy miss u,1,0,0
3427,yes bhaijan hm ap k sath hai,1,1,0
3428,hamy apky real life se koi sarokaar nahi ap actor hu aur apki mvz dekty hai thats it baqe ju karu ya na karu ur life,0,1,0
3429,sahi h bhai good evning salman sir,1,1,0
3430,shadi kr lo wrna firr na hogi,1,0,0
3431,shadi nhi hogi yaar aur kya,1,0,0
3432,niki varma tum bhi bol lo,1,1,0
3433,salman gadi aaram se chlana ab wrna jail,1,1,0
3434,are yah madhar chud kiya dega iski to me ma chud dunga agar yah mil jaye yah madhar chud islam ka dusman ha is sale ko bech rod per lakar goli mar du ise mar duge to zanat miljayegi kiyu ki yah madhar chid islam ka dusman ha,0,0,0
3435,pta h ye sab fake news ghum ri h aj kal bt shayad flm pe iska asar padh sakta h ap wts ap pe vdo share kro k apne kuch ni bola muslims k khilaf insha allah sab thk ho jaega,1,1,0
3436,hy tamanna i wnt  frndship wth u,1,1,0
3437,salman bhaiya aap shadi kab korogi me apki shadi ki barat me jana chahta hu,1,0,0
3438,sallu kya likha hai kuch samajh nhi aaya,1,1,0
3439,salman bhai jaan hamare dil me basa hei,1,1,0
3440,ilove u  bai  im soo sad ur arresst,0,1,0
3441,hi bhaijaan apko apki film bajrangi bhaijaan aur eid ki advaance mai bdhaai love u bhaizaan,1,1,0
3442,mera islam mera mazhab ik allha ik qhuran  tu kya samjaye ga hume,0,1,0
3443,are yar to to me ghar aawunga bhai biryani khane aa sakta hu na bhai,1,1,0
3444,bhai mein aur hamara kolkata ke sabhe log appka film zarur dekhaga,1,0,0
3445,pls all frendns wach an the movie bhai ne yeh harare liya present kiya sab log pls yeh film dekha yaaya,0,1,0
3446,chance bhut kam hai mai dekhsakti hoon ya nahi,1,1,0
3447,bhai utha lo isko,1,0,0
3448,khud ko fans bolte hai lekin kabhi fans ban nhi sakte kyuki kabhi kosis hee nhi ki samjhne ki bhai ko,0,0,0
3449,please everyone watching bajrangi bhaijaanagar ap bhai ke fan ho to eidi to jarur dena bhai ko movie dekh kr,0,0,0
3450,salman bhai ap tenshan mt lo apki movei supar dupar hit hai kuch m k l or kuch b k l hai jo apni  g  mra rhey hai or jo mra rhey hai vo bhi apki movei dekey gey mgr adath hai na suleymani kida jo ghusa hai ,0,1,0
3451,ye sab fake baatein h bhai sbhi religion key bht respect karte h or wo kbi kisi ko hurt nhi karte dont miss bajrangi bhaijaan movie m to jaonga first day or first show,1,0,0
3452,aage aane wale time me tumko dekha de ge tumari aukat,0,1,0
3453,pak ka movie flop hoji ,0,1,0
3454,hmto chdnge nai bhai ki movie st day st show,1,1,0
3455,bhai tum tention mat lo apke real fans jo pata ye ghatia harqat kisi aur ki hai   we have faith on u bhaiiii,0,1,0
3456, belive of course buddyi believe in your heart hameshaa buddy hameshaaai love uuu       ,0,1,0
3457,sir apse milna hi h mujhe kaise bhi karke mujhe bht tklif hoti h sir schme ab or nahi saha jata agr aap samjh skte ho to please mujhe jarur milna hapki fan geeta rawat,1,0,0
3458,salman apke fans pahle apka dharm nhiapke indian pahle hone ki vajah se pasand karte h aur apke sbhi chahne wale ka koi bi dharm hosalman aap hiro ho unke,0,0,0
3459,aj ki party bhaijaan ki taraf se,1,1,0
3460,hii bajrangi bhai jaan,1,0,0
3461,being human ka aslee avtaar salman bhaii aap aur aap kay dad lakhon karoron logon ki duaa letay ho mashallah subhanallah stay blessed always admin aamir ahmed,1,1,0
3462,kaya hal salman bahi kamal karte ho pande g,1,1,0
3463,salman bhai main apki baat ko samj saktahu aur yeh sab jhut hai,1,0,0
3464,logon ka to kaam hi hai afwah failana,0,1,0
3465,muslmano ki beizti ki hai is film mai,0,1,0
3466,mainu pura bharosha hai ki apki movie sare record tod degi,0,1,0
3467,koi gal nai mujhe pata hai aap bahut busy rahte hai all the best veerji,1,1,0
3468,es i love ka ryply tab tak ayga jab tak tum kuch nhi khta,1,1,0
3469,gdnt salman khankash ap reply karte,1,1,0
3470,salman bhai i love you nikhil raj hemanshu raj nikhil par frend request kijiye ga salman bhai pls pls pls,1,1,0
3471,jada pine se accha   todi si piyo na bina pani ke   paise ki bhi bachat aur pani ki bhi kya bolte ,1,1,0
3472,koy musalmaan ye film nahi dekhe ga ye film flop hogi,0,1,0
3473,me aapki bhut badi fen hnu saraap aek baar muje bhi kuch riply karnap,1,1,0
3474,bhai dont worry,1,0,0
3475,k bolee tui ki janis anti religius film kake bole ,0,0,0
3476,eid mubarak ho bhai jaan love u,0,1,0
3477,osm mubi super duper hit sir  ke kam se jada kamaygi ye film sir,0,0,0
3478,piz contect me,1,0,0
3479,luv u bhai waiting____,1,1,0
3480,shopkeeper khai ka,1,0,0
3481,i dont know bt i want to ask k log bol rahe hai k salman ne bola hai k mujhe apni film hit krne k liye musalman log ki zarurt nhi agr aapne aisa bola hai to movie eid me q release kr rahe hai eid baad karo,1,1,0
3482,i am bigg fan of salman khan iam pakistani love love uuuu salman khan,0,1,0
3483,assalamualaikum  salman bhai me ye puchna chahti hu k jo baate sunne ko milri hei muje is film se related kya aapne sach me esi koi baat boli hei ya ye sab rumors hei  plz tel bhai jaan,1,1,0
3484,salman sir aapki movie hit hogi,0,1,0
3485,book kr diya bhai,1,0,0
3486,zakat milegi is eid pe,0,1,0
3487,okkkbajrangi jaan,1,0,0
3488,kab aayegi yeh eid,1,0,0
3489,bhaijan ak hi hainsalman,1,0,0
3490,salman bhai jay ho,0,0,0
3491,salmanu mashallah bahut hamsome hokhush raho,0,1,0
3492,aapne achha nahi keya,0,1,0
3493,jay jay bajrngi bhai jaan,0,0,0
3494,me tumari movie nahi dekoga jabtak ke app mujse batnahi karte,0,1,0
3495,mast movie hai bhai,1,1,0
3496,love uuuuuuuuuuuuuuuuuuuuuuuuuuuu bajrangi bhaijaan,0,1,0
3497,nitin saxena bhai order krdia kya,1,0,0
3498,superb mand bloing,0,1,0
3499,sab ki aan sab ki shan sab ka ek bhai jaan       my bro salman khan,0,0,0
3500,salman sir evry says m ur die heart fan   bt m ur huge huge huge huge huge huge crazy crazy die heart fan of urs,0,1,0
3501,luv u soooooooo much salmanaap ke fans hmesha aap ke saath he,0,1,0
3502,bhaijaan of bollywod salman bhai,1,0,0
3503,bhaijan love uuu,0,1,0
3504,mujhe mil gaya haii,1,1,0
3505,salman kaso ho,1,1,0
3506,bahut kam logo ko saccha pyar milta h,1,1,0
3507,assalam walekum bhai,1,1,0
3508,salman ji aapki film super duper hit hosare record break kreginnes book of record me naam ho jaye aapki film kaaap reply kro  ya na kro ham to aapke liye pray krte hi rahengeamen,0,1,0
3509,kya haal hainpawan kumar chaturvedi gurf bajrangi bhai bhajaan,1,1,0
3510,tu madharchod hai,0,1,0
3511,sallu bhaijan ki jai ho sallu bhai pure hindustan ka tiger,0,0,0
3512,trailer dhaaaansu hai yaar,0,1,0
3513,trailer dhannnsu hai bhai,0,0,0
3514,nice meri jaan,0,0,0
3515,eid mubarak mian salman vai,1,0,0
3516,i love you salman khan my aap ki bhut bhut jada fan hu,0,0,0
3517,dosto yai flim tho fulle hit pef hit hoge,0,1,0
3518,nawaj ne tohh kick bcha li iss baar dekhte h,1,1,0
3519,salman khan aap pakistan aa rahan par kon se city aya ga plz plz humko bhi aapse milena han plz plz batyan na,1,1,0
3520,pori dunya tumhari fan nahi hai to ziyada ochlo mat agar tum harai fan ho to wo sirf india or pakistan ho ga ya pir ak or mulk pori dunya nahi mari sister tumhai pehlai like krtiti per ab nahi she is right you are salfish,0,1,0
3521,blockbaster movie bajrangi bhaijaan,0,1,0
3522,salman bhai  no,0,1,0
3523,gud see vaaijaan,0,1,0
3524,bhai aapki ye movie chhappar far dega   ,0,0,1
3525,bhai jaan locket badiya a,0,1,0
3526,supr salman bhaijan,0,0,0
3527,super duper hitrahegi bhai,0,1,0
3528,wai sale ismail kutte jyada bhaukana sehat k liye nuksaandayak hai  amma k pallu me so jaa ab ## boxdk,0,1,0
3529,pakistan m yeh move nh chil sekte chair parr de hum cinema wallo ko lhr m tu kabhi nh,0,1,0
3530,abe ismail pakistan me chal v jaegii to  cror se jada okat kya h tum logo ki be,0,1,0
3531,bajrangi bhaijaan sbka bhai,1,0,0
3532,tere lahor se mahga hamara gav h be ja apna kam kar,0,1,0
3533,ye pakka hit h koi sala rok ni sakta bhai ke film ko hit hone se,0,1,0
3534,salman bhai hum to apne bach pan sey like kartey they abibi kartey hai lykin aapne ek baat kah ke hamey naraaz kardiya,1,1,0
3535,salman khan aapne kya kaha h,1,1,0
3536,esaa kyu bolte ho aap,1,1,0
3537,sbka record todke salman bhaijai jai bajrang bali,0,1,0
3538,sala kuti ki olad,0,1,0
3539,i love u soooooooooooooooooooooooooooooooooooooo+++++++++ mich and u r beautiful+awesome,0,1,0
3540,ye movie hit hone se ruk he nhi skta h movie hit hoga hit hoga hit hoga,0,0,0
3541,kisi ko blcne chahiye to apna numbr btao abi _ min me blance aayeg,1,1,0
3542,salman bhai i loveyou,0,1,0
3543,bhaijaan maine liya hain amazon se,1,1,0
3544,salman bahot she log aapke baare me galat baat bolte he muje acha nahi lagta,1,1,0
3545,plz salman bhai ke bare mein ye galt baate mt likho unhone aapka kya bigara h,1,1,0
3546,rock salman bhaijaan jaisa koi ni,1,1,0
3547,paglii hy kya tu aliya khan mene bola or tu sch man ri hye,0,1,0
3548,oye alia privacy block,1,1,0
3549,ha ha  are yha animals kha se agye sb humans hye padli chshma lga ke dekh,0,1,0
3550,mene kitni bar smjhaya tha rat ko chashma mt nikala kro animals njr ate hye ap ko firr,0,0,1
3551,bhai phela din phela show love u bhai,0,1,0
3552,oye hoye kini khrab ldki  request delete kr dii meriii,0,1,0
3553,bollwood ki aaan baan saan dekho aagaya #salman_khan movie me karenge dhamaal kyo ki ye hai #bajrangi_bhaijaan,0,0,0
3554,hi sallu bro,1,1,0
3555,salman bhai bhool gye kya,0,1,0
3556,mai ho fane aap ki bahut jiada her movi jis mei aap ho kush ajiv khushi apnapan aap say lagta ha bha bat guan ba say dua karty ha mai request behg do pls bat karni ha,1,1,0
3557,i want it i want it i want itttttttttt ,1,1,0
